Node
"('P60660', 'P17612')"
"('P60660', 'Q6P3X3')"
"('P60660', 'P33176')"
"('P60660', 'O60832')"
"('P60660', 'O75306')"
"('P60660', 'Q9UL15')"
"('P60660', 'Q96KR1')"
"('P60660', 'Q7Z4H7')"
"('P60660', 'Q9BXW9')"
"('P60660', 'Q15386')"
"('P60660', 'P30876')"
"('P60660', 'O95573')"
"('P60660', 'P53007')"
"('P60660', 'Q9H936')"
"('P60660', 'Q15020')"
"('P60660', 'O00567')"
"('P60660', 'P00403')"
"('P60660', 'P38435')"
"('P60660', 'Q86XI2')"
"('P60660', 'O14818')"
"('P60660', 'P48556')"
"('P60660', 'Q92615')"
"('P60660', 'Q9UH99')"
"('P60660', 'O14828')"
"('P60660', 'Q9UJC3')"
"('P60660', 'Q7Z3B4')"
"('P60660', 'O60518')"
"('P60660', 'Q9NNW5')"
"('P60660', 'Q5SW79')"
"('P60660', 'P49327')"
"('P60660', 'Q9Y287')"
"('P60660', 'P40938')"
"('P60660', 'Q9NTJ3')"
"('P60660', 'Q9UHI6')"
"('P60660', 'Q5SRE5')"
"('P60660', 'Q9NU22')"
"('P60660', 'Q96D53')"
"('P60660', 'O43264')"
"('P60660', 'Q9Y6E2')"
"('P60660', 'Q9HAV4')"
"('P60660', 'P26358')"
"('P60660', 'Q96ER3')"
"('P60660', 'Q92538')"
"('P60660', 'O43156')"
"('P60660', 'O14981')"
"('P60660', 'Q7Z4Q2')"
"('P60660', 'O15270')"
"('P60660', 'Q8IUR0')"
"('P60660', 'Q29RF7')"
"('P60660', 'O14980')"
"('P60660', 'P04181')"
"('P60660', 'P51153')"
"('P60660', 'O00148')"
"('P60660', 'Q9BZQ6')"
"('P60660', 'Q6UB35')"
"('P60660', 'Q9UBF2')"
"('P60660', 'O75844')"
"('P60660', 'P38606')"
"('P60660', 'P62873')"
"('P60660', 'Q03169')"
"('P60660', 'Q6ZRP7')"
"('P60660', 'P10909')"
"('P60660', 'Q9H3N1')"
"('P60660', 'Q86UT6')"
"('P60660', 'P03428')"
"('P60660', 'P03452')"
"('P60660', 'P03454')"
"('P60660', 'P03468')"
"('P60660', 'Q8TD10')"
"('P60660', 'Q9P015')"
"('P60660', 'Q9UJV9')"
"('P60660', 'P82650')"
"('P60660', 'Q92769')"
"('P60660', 'P46087')"
"('P60660', 'Q8N201')"
"('P60660', 'O60762')"
"('P60660', 'P60604')"
"('P60660', 'O43251')"
"('P60660', 'P21964')"
"('P60660', 'Q9BUP3')"
"('P60660', 'Q13438')"
"('P60660', 'O75947')"
"('P60660', 'P03496')"
"('P60660', 'P15682')"
"('P60660', 'O15226')"
"('P60660', 'Q8NCA5')"
"('P60660', 'Q9HCE1')"
"('P60660', 'O75569')"
"('P60660', 'Q4G0J3')"
"('P60660', 'Q7L2J0')"
"('P60660', 'O76021')"
"('P60660', 'P03466')"
"('P60660', 'Q96I59')"
"('P60660', 'Q9NW13')"
"('P60660', 'Q20MH8')"
"('P60660', 'C5E519')"
"('P60660', 'C5E524')"
"('P60660', 'C5E526')"
"('P60660', 'C5E527')"
"('P60660', 'B4URF7')"
"('P60660', 'P03430')"
"('P60660', 'Q86UA1')"
"('P60660', 'C5E522')"
"('P60660', 'P15659')"
"('P60660', 'P03427')"
"('P60660', 'Q20MH0')"
"('P60660', 'Q1K9H2')"
"('P60660', 'P03508')"
"('P60660', 'P35658')"
"('P60660', 'P03433')"
"('P60660', 'B4URF0')"
"('P60660', 'Q20MH4')"
"('P60660', 'Q89733')"
"('P60660', 'B4URE7')"
"('P60660', 'Q194T2')"
"('P60660', 'Q82506')"
"('P60660', 'Q1K9G9')"
"('P60660', 'Q20MH3')"
"('P60660', 'P0C0U1')"
"('P60660', 'P03485')"
"('P60660', 'Q67020')"
"('P60660', 'Q1I2B2')"
"('P60660', 'Q9WPI5')"
"('P60660', 'Q0HD54')"
"('P0DTD1', 'P05777')"
"('P0DTD1', 'P49755')"
"('P0DTD1', 'P04075')"
"('P0DTD1', 'Q96SB4')"
"('P0DTD1', 'P31948')"
"('P0DTD1', 'P46782')"
"('P0DTD1', 'Q9NRN7')"
"('P0DTD1', 'Q9Y383')"
"('P0DTD1', 'Q13310')"
"('P0DTD1', 'P06493')"
"('P0DTD1', 'P11387')"
"('P0DTD1', 'P62140')"
"('P0DTD1', 'Q9NZ01')"
"('P0DTD1', 'P06576')"
"('P0DTD1', 'O15371')"
"('P0DTD1', 'Q9UBX3')"
"('P0DTD1', 'Q14315')"
"('P0DTD1', 'P26599')"
"('P0DTD1', 'O00303')"
"('P0DTD1', 'Q86UE4')"
"('P0DTD1', 'P61026')"
"('P0DTD1', 'P27824')"
"('P0DTD1', 'P42677')"
"('P0DTD1', 'P35998')"
"('P0DTD1', 'P50990')"
"('P0DTD1', 'O95757')"
"('P0DTD1', 'P08708')"
"('P0DTD1', 'Q13243')"
"('P0DTD1', 'Q07021')"
"('P0DTD1', 'Q5H9R7')"
"('P0DTD1', 'Q13283')"
"('P0DTD1', 'P11021')"
"('P0DTD1', 'P34932')"
"('P0DTD1', 'P62269')"
"('P0DTD1', 'Q9BRK5')"
"('P0DTD1', 'Q9Y265')"
"('P0DTD1', 'P25789')"
"('P0DTD1', 'P41091')"
"('P0DTD1', 'P04406')"
"('P0DTD1', 'P50402')"
"('P0DTD1', 'P39656')"
"('P0DTD1', 'P62195')"
"('P0DTD1', 'Q9NP72')"
"('P0DTD1', 'O94973')"
"('P0DTD1', 'Q13347')"
"('P0DTD1', 'Q16875')"
"('P0DTD1', 'P48643')"
"('P0DTD1', 'Q15008')"
"('P0DTD1', 'Q05639')"
"('P0DTD1', 'Q9BUQ8')"
"('P0DTD1', 'Q8NC51')"
"('P0DTD1', 'P38159')"
"('P0DTD1', 'Q15293')"
"('P0DTD1', 'P15311')"
"('P0DTD1', 'P26038')"
"('P0DTD1', 'P08865')"
"('P0DTD1', 'Q6PKG0')"
"('P0DTD1', 'Q99615')"
"('P0DTD1', 'Q8N1F7')"
"('P0DTD1', 'Q9UN86')"
"('P0DTD1', 'Q96C19')"
"('P0DTD1', 'Q92900')"
"('P0DTD1', 'Q00325')"
"('P0DTD1', 'Q14257')"
"('P0DTD1', 'Q02978')"
"('P0DTD1', 'P78362')"
"('P0DTD1', 'Q9BZE4')"
"('P0DTD1', 'P31689')"
"('P0DTD1', 'Q7KZF4')"
"('P0DTD1', 'P11940')"
"('P0DTD1', 'Q7L2H7')"
"('P0DTD1', 'Q15365')"
"('P0DTD1', 'Q9UNM6')"
"('P0DTD1', 'O75506')"
"('P0DTD1', 'P62820')"
"('P0DTD1', 'Q9NR30')"
"('P0DTD1', 'P50991')"
"('P0DTD1', 'P51148')"
"('P0DTD1', 'Q92974')"
"('P0DTD1', 'P25705')"
"('P0DTD1', 'P20339')"
"('P0DTD1', 'O43795')"
"('P0DTD1', 'P57088')"
"('P0DTD1', 'Q03135')"
"('P0DTD1', 'P62191')"
"('P0DTD1', 'O75688')"
"('P0DTD1', 'Q9NVI7')"
"('P0DTD1', 'O95831')"
"('P0DTD1', 'Q01813')"
"('P0DTD1', 'O43852')"
"('P0DTD1', 'P60660')"
"('P0DTD1', 'P35606')"
"('P0DTD1', 'P51665')"
"('P0DTD1', 'Q99613')"
"('P0DTD1', 'Q16576')"
"('P0DTD1', 'Q13151')"
"('P0DTD1', 'Q16891')"
"('P0DTD1', 'P78527')"
"('P0DTD1', 'P07355')"
"('P0DTD1', 'Q96EY1')"
"('P0DTD1', 'Q14152')"
"('P0DTD1', 'Q9Y5A9')"
"('P0DTD1', 'P06753')"
"('P0DTD1', 'O15260')"
"('P0DTD1', 'Q9P035')"
"('P0DTD1', 'Q96CW1')"
"('P0DTD1', 'P53621')"
"('P0DTD1', 'Q9H0A0')"
"('P0DTD1', 'P40227')"
"('P0DTD1', 'Q9H078')"
"('P0DTD1', 'P38646')"
"('P0DTD1', 'P46783')"
"('P0DTD1', 'Q14498')"
"('P0DTD1', 'P09874')"
"('P0DTD1', 'P08621')"
"('P0DTD1', 'O94905')"
"('P0DTD1', 'P25398')"
"('P0DTD1', 'P30153')"
"('P0DTD1', 'O95071')"
"('P0DTD1', 'P27348')"
"('P0DTD1', 'O43823')"
"('P0DTD1', 'Q9UKD2')"
"('P0DTD1', 'Q13200')"
"('P0DTD1', 'Q15366')"
"('P0DTD1', 'Q99460')"
"('P0DTD1', 'Q9Y262')"
"('P0DTD1', 'P25205')"
"('P0DTD1', 'Q99832')"
"('P0DTD1', 'Q9Y3U8')"
"('P0DTD1', 'O75964')"
"('P0DTD1', 'P16615')"
"('P0DTD1', 'P62263')"
"('P0DTD1', 'P55884')"
"('P0DTD1', 'P06733')"
"('P0DTD1', 'Q8N5C6')"
"('P0DTD1', 'Q07065')"
"('P0DTD1', 'P53618')"
"('P0DTD1', 'P17987')"
"('P0DTD1', 'P63244')"
"('P0DTD1', 'P12268')"
"('P0DTD1', 'P05023')"
"('P0DTD1', 'P42285')"
"('P0DTD1', 'P09012')"
"('P0DTD1', 'Q96CS3')"
"('P0DTD1', 'P47756')"
"('P0DTD1', 'O60884')"
"('P0DTD1', 'P0DMV8')"
"('P0DTD1', 'O00231')"
"('P0DTD1', 'O95816')"
"('P0DTD1', 'P12004')"
"('P0DTD1', 'P68104')"
"('P0DTD1', 'Q3ZCQ8')"
"('P0DTD1', 'P60468')"
"('P0DTD1', 'P60228')"
"('P0DTD1', 'Q15370')"
"('P0DTD1', 'P49368')"
"('P0DTD1', 'P03470')"
"('P0DTD1', 'Q8IV08')"
"('P0DTD1', 'Q9H0D6')"
"('P0DTD1', 'Q99470')"
"('P0DTD1', 'P07195')"
"('P0DTD1', 'Q2NL82')"
"('P0DTD1', 'P62979')"
"('P0DTD1', 'Q5SWX8')"
"('P0DTD1', 'P16989')"
"('P0DTD1', 'Q92945')"
"('P0DTD1', 'P30101')"
"('P0DTD1', 'P53396')"
"('P0DTD1', 'Q9BUJ2')"
"('P0DTD1', 'P67936')"
"('P0DTD1', 'P52907')"
"('P0DTD1', 'O15372')"
"('P0DTD1', 'Q9Y399')"
"('P0DTD1', 'P05556')"
"('P0DTD1', 'Q6NZI2')"
"('P0DTD1', 'P40939')"
"('P0DTD1', 'Q9ULT8')"
"('P0DTD1', 'P03431')"
"('P0DTD1', 'Q1K9H5')"
"('P0DTD1', 'P05780')"
"('P0DTD1', 'P06821')"
"('P0DTD1', 'Q3KQU3')"
"('P0DTD1', 'Q99959')"
"('P0DTD1', 'Q9ULX6')"
"('P0DTD1', 'Q9H845')"
"('P0DTD1', 'Q9NVI1')"
"('P0DTD1', 'P46977')"
"('P0DTD1', 'Q1KMD3')"
"('P0DTD1', 'Q9UNE7')"
"('P0DTD1', 'P82675')"
"('P0DTD1', 'Q12789')"
"('P0DTD1', 'P61962')"
"('P0DTD1', 'Q99081')"
"('P0DTD1', 'Q14318')"
"('P0DTD1', 'O15027')"
"('P0DTD1', 'P46013')"
"('P0DTD1', 'Q9NXS2')"
"('P0DTD1', 'P51570')"
"('P0DTD1', 'P51617')"
"('P0DTD1', 'O00165')"
"('P0DTD1', 'P17612')"
"('P0DTD1', 'Q6P3X3')"
"('P0DTD1', 'P33176')"
"('P0DTD1', 'O60832')"
"('P0DTD1', 'O75306')"
"('P0DTD1', 'Q9UL15')"
"('P0DTD1', 'Q96KR1')"
"('P0DTD1', 'Q7Z4H7')"
"('P0DTD1', 'Q9BXW9')"
"('P0DTD1', 'Q15386')"
"('P0DTD1', 'P30876')"
"('P0DTD1', 'O95573')"
"('P0DTD1', 'P53007')"
"('P0DTD1', 'Q9H936')"
"('P0DTD1', 'Q15020')"
"('P0DTD1', 'O00567')"
"('P0DTD1', 'P00403')"
"('P0DTD1', 'P38435')"
"('P0DTD1', 'Q86XI2')"
"('P0DTD1', 'O14818')"
"('P0DTD1', 'P48556')"
"('P0DTD1', 'Q92615')"
"('P0DTD1', 'Q9UH99')"
"('P0DTD1', 'O14828')"
"('P0DTD1', 'Q9UJC3')"
"('P0DTD1', 'Q7Z3B4')"
"('P0DTD1', 'O60518')"
"('P0DTD1', 'Q9NNW5')"
"('P0DTD1', 'Q5SW79')"
"('P0DTD1', 'P49327')"
"('P0DTD1', 'Q9Y287')"
"('P0DTD1', 'P40938')"
"('P0DTD1', 'Q9NTJ3')"
"('P0DTD1', 'Q9UHI6')"
"('P0DTD1', 'Q5SRE5')"
"('P0DTD1', 'Q9NU22')"
"('P0DTD1', 'Q96D53')"
"('P0DTD1', 'O43264')"
"('P0DTD1', 'Q9Y6E2')"
"('P0DTD1', 'Q9HAV4')"
"('P0DTD1', 'P26358')"
"('P0DTD1', 'Q96ER3')"
"('P0DTD1', 'Q92538')"
"('P0DTD1', 'O43156')"
"('P0DTD1', 'O14981')"
"('P0DTD1', 'Q7Z4Q2')"
"('P0DTD1', 'O15270')"
"('P0DTD1', 'Q8IUR0')"
"('P0DTD1', 'Q29RF7')"
"('P0DTD1', 'O14980')"
"('P0DTD1', 'P04181')"
"('P0DTD1', 'P51153')"
"('P0DTD1', 'O00148')"
"('P0DTD1', 'Q9BZQ6')"
"('P0DTD1', 'Q6UB35')"
"('P0DTD1', 'Q9UBF2')"
"('P0DTD1', 'O75844')"
"('P0DTD1', 'P38606')"
"('P0DTD1', 'P62873')"
"('P0DTD1', 'Q03169')"
"('P0DTD1', 'Q6ZRP7')"
"('P0DTD1', 'P10909')"
"('P0DTD1', 'Q9H3N1')"
"('P0DTD1', 'Q86UT6')"
"('P0DTD1', 'P03428')"
"('P0DTD1', 'P03452')"
"('P0DTD1', 'P03454')"
"('P0DTD1', 'P03468')"
"('P0DTD1', 'Q8TD10')"
"('P0DTD1', 'Q9P015')"
"('P0DTD1', 'Q9UJV9')"
"('P0DTD1', 'P82650')"
"('P0DTD1', 'Q92769')"
"('P0DTD1', 'P46087')"
"('P0DTD1', 'Q8N201')"
"('P0DTD1', 'O60762')"
"('P0DTD1', 'P60604')"
"('P0DTD1', 'O43251')"
"('P0DTD1', 'P21964')"
"('P0DTD1', 'Q9BUP3')"
"('P0DTD1', 'Q13438')"
"('P0DTD1', 'O75947')"
"('P0DTD1', 'P03496')"
"('P0DTD1', 'P15682')"
"('P0DTD1', 'O15226')"
"('P0DTD1', 'Q8NCA5')"
"('P0DTD1', 'Q9HCE1')"
"('P0DTD1', 'O75569')"
"('P0DTD1', 'Q4G0J3')"
"('P0DTD1', 'Q7L2J0')"
"('P0DTD1', 'O76021')"
"('P0DTD1', 'P03466')"
"('P0DTD1', 'Q96I59')"
"('P0DTD1', 'Q9NW13')"
"('P0DTD1', 'Q20MH8')"
"('P0DTD1', 'C5E519')"
"('P0DTD1', 'C5E524')"
"('P0DTD1', 'C5E526')"
"('P0DTD1', 'C5E527')"
"('P0DTD1', 'B4URF7')"
"('P0DTD1', 'P03430')"
"('P0DTD1', 'Q86UA1')"
"('P0DTD1', 'C5E522')"
"('P0DTD1', 'P15659')"
"('P0DTD1', 'P03427')"
"('P0DTD1', 'Q20MH0')"
"('P0DTD1', 'Q1K9H2')"
"('P0DTD1', 'P03508')"
"('P0DTD1', 'P35658')"
"('P0DTD1', 'P03433')"
"('P0DTD1', 'B4URF0')"
"('P0DTD1', 'Q20MH4')"
"('P0DTD1', 'Q89733')"
"('P0DTD1', 'B4URE7')"
"('P0DTD1', 'Q194T2')"
"('P0DTD1', 'Q82506')"
"('P0DTD1', 'Q1K9G9')"
"('P0DTD1', 'Q20MH3')"
"('P0DTD1', 'P0C0U1')"
"('P0DTD1', 'P03485')"
"('P0DTD1', 'Q67020')"
"('P0DTD1', 'Q1I2B2')"
"('P0DTD1', 'Q9WPI5')"
"('P0DTD1', 'Q0HD54')"
"('P0DTC2', 'P05777')"
"('P0DTC2', 'P49755')"
"('P0DTC2', 'P04075')"
"('P0DTC2', 'Q96SB4')"
"('P0DTC2', 'P31948')"
"('P0DTC2', 'P46782')"
"('P0DTC2', 'Q9NRN7')"
"('P0DTC2', 'Q9Y383')"
"('P0DTC2', 'Q13310')"
"('P0DTC2', 'P06493')"
"('P0DTC2', 'P11387')"
"('P0DTC2', 'P62140')"
"('P0DTC2', 'Q9NZ01')"
"('P0DTC2', 'P06576')"
"('P0DTC2', 'O15371')"
"('P0DTC2', 'Q9UBX3')"
"('P0DTC2', 'Q14315')"
"('P0DTC2', 'P26599')"
"('P0DTC2', 'O00303')"
"('P0DTC2', 'Q86UE4')"
"('P0DTC2', 'P61026')"
"('P0DTC2', 'P27824')"
"('P0DTC2', 'P42677')"
"('P0DTC2', 'P35998')"
"('P0DTC2', 'P50990')"
"('P0DTC2', 'O95757')"
"('P0DTC2', 'P08708')"
"('P0DTC2', 'Q13243')"
"('P0DTC2', 'Q07021')"
"('P0DTC2', 'Q5H9R7')"
"('P0DTC2', 'Q13283')"
"('P0DTC2', 'P11021')"
"('P0DTC2', 'P34932')"
"('P0DTC2', 'P62269')"
"('P0DTC2', 'Q9BRK5')"
"('P0DTC2', 'Q9Y265')"
"('P0DTC2', 'P25789')"
"('P0DTC2', 'P41091')"
"('P0DTC2', 'P04406')"
"('P0DTC2', 'P50402')"
"('P0DTC2', 'P39656')"
"('P0DTC2', 'P62195')"
"('P0DTC2', 'Q9NP72')"
"('P0DTC2', 'O94973')"
"('P0DTC2', 'Q13347')"
"('P0DTC2', 'Q16875')"
"('P0DTC2', 'P48643')"
"('P0DTC2', 'Q15008')"
"('P0DTC2', 'Q05639')"
"('P0DTC2', 'Q9BUQ8')"
"('P0DTC2', 'Q8NC51')"
"('P0DTC2', 'P38159')"
"('P0DTC2', 'Q15293')"
"('P0DTC2', 'P15311')"
"('P0DTC2', 'P26038')"
"('P0DTC2', 'P08865')"
"('P0DTC2', 'Q6PKG0')"
"('P0DTC2', 'Q99615')"
"('P0DTC2', 'Q8N1F7')"
"('P0DTC2', 'Q9UN86')"
"('P0DTC2', 'Q96C19')"
"('P0DTC2', 'Q92900')"
"('P0DTC2', 'Q00325')"
"('P0DTC2', 'Q14257')"
"('P0DTC2', 'Q02978')"
"('P0DTC2', 'P78362')"
"('P0DTC2', 'Q9BZE4')"
"('P0DTC2', 'P31689')"
"('P0DTC2', 'Q7KZF4')"
"('P0DTC2', 'P11940')"
"('P0DTC2', 'Q7L2H7')"
"('P0DTC2', 'Q15365')"
"('P0DTC2', 'Q9UNM6')"
"('P0DTC2', 'O75506')"
"('P0DTC2', 'P62820')"
"('P0DTC2', 'Q9NR30')"
"('P0DTC2', 'P50991')"
"('P0DTC2', 'P51148')"
"('P0DTC2', 'Q92974')"
"('P0DTC2', 'P25705')"
"('P0DTC2', 'P20339')"
"('P0DTC2', 'O43795')"
"('P0DTC2', 'P57088')"
"('P0DTC2', 'Q03135')"
"('P0DTC2', 'P62191')"
"('P0DTC2', 'O75688')"
"('P0DTC2', 'Q9NVI7')"
"('P0DTC2', 'O95831')"
"('P0DTC2', 'Q01813')"
"('P0DTC2', 'O43852')"
"('P0DTC2', 'P60660')"
"('P0DTC2', 'P35606')"
"('P0DTC2', 'P51665')"
"('P0DTC2', 'Q99613')"
"('P0DTC2', 'Q16576')"
"('P0DTC2', 'Q13151')"
"('P0DTC2', 'Q16891')"
"('P0DTC2', 'P78527')"
"('P0DTC2', 'P07355')"
"('P0DTC2', 'Q96EY1')"
"('P0DTC2', 'Q14152')"
"('P0DTC2', 'Q9Y5A9')"
"('P0DTC2', 'P06753')"
"('P0DTC2', 'O15260')"
"('P0DTC2', 'Q9P035')"
"('P0DTC2', 'Q96CW1')"
"('P0DTC2', 'P53621')"
"('P0DTC2', 'Q9H0A0')"
"('P0DTC2', 'P40227')"
"('P0DTC2', 'Q9H078')"
"('P0DTC2', 'P38646')"
"('P0DTC2', 'P46783')"
"('P0DTC2', 'Q14498')"
"('P0DTC2', 'P09874')"
"('P0DTC2', 'P08621')"
"('P0DTC2', 'O94905')"
"('P0DTC2', 'P25398')"
"('P0DTC2', 'P30153')"
"('P0DTC2', 'O95071')"
"('P0DTC2', 'P27348')"
"('P0DTC2', 'O43823')"
"('P0DTC2', 'Q9UKD2')"
"('P0DTC2', 'Q13200')"
"('P0DTC2', 'Q15366')"
"('P0DTC2', 'Q99460')"
"('P0DTC2', 'Q9Y262')"
"('P0DTC2', 'P25205')"
"('P0DTC2', 'Q99832')"
"('P0DTC2', 'Q9Y3U8')"
"('P0DTC2', 'O75964')"
"('P0DTC2', 'P16615')"
"('P0DTC2', 'P62263')"
"('P0DTC2', 'P55884')"
"('P0DTC2', 'P06733')"
"('P0DTC2', 'Q8N5C6')"
"('P0DTC2', 'Q07065')"
"('P0DTC2', 'P53618')"
"('P0DTC2', 'P17987')"
"('P0DTC2', 'P63244')"
"('P0DTC2', 'P12268')"
"('P0DTC2', 'P05023')"
"('P0DTC2', 'P42285')"
"('P0DTC2', 'P09012')"
"('P0DTC2', 'Q96CS3')"
"('P0DTC2', 'P47756')"
"('P0DTC2', 'O60884')"
"('P0DTC2', 'P0DMV8')"
"('P0DTC2', 'O00231')"
"('P0DTC2', 'O95816')"
"('P0DTC2', 'P12004')"
"('P0DTC2', 'P68104')"
"('P0DTC2', 'Q3ZCQ8')"
"('P0DTC2', 'P60468')"
"('P0DTC2', 'P60228')"
"('P0DTC2', 'Q15370')"
"('P0DTC2', 'P49368')"
"('P0DTC2', 'P03470')"
"('P0DTC2', 'Q8IV08')"
"('P0DTC2', 'Q9H0D6')"
"('P0DTC2', 'Q99470')"
"('P0DTC2', 'P07195')"
"('P0DTC2', 'Q2NL82')"
"('P0DTC2', 'P62979')"
"('P0DTC2', 'Q5SWX8')"
"('P0DTC2', 'P16989')"
"('P0DTC2', 'Q92945')"
"('P0DTC2', 'P30101')"
"('P0DTC2', 'P53396')"
"('P0DTC2', 'Q9BUJ2')"
"('P0DTC2', 'P67936')"
"('P0DTC2', 'P52907')"
