eigenvector,eigenvector_numpy,subgraph,katz_numpy,subgraph_exp,degree,laplacian,closeness,harmonic,betweenness,decay,eccentricity,radiality,current_flow_closeness,information,current_flow_betweenness,approx_current_flow_betweenness,communicability_betweenness,load,pagerank,second_order,proximal_betweenness,katz,beta_reach,Cluster
0.6222047008964056,0.6221593841310802,0.01067392985457864,0.1227627666826885,0.0106739298545783,-0.04470803408672375,0.04626012516786061,0.4137593982289016,0.5365132465892472,-0.09827668935960483,0.5448186268720686,-1.318652240441437,0.5399113480712259,0.9627062252934566,0.9627062252934566,-0.07231129297852386,-0.1016150644954196,0.1119783795910882,-0.09933627631817286,-0.06176893869327737,-0.9584216036359817,-0.08284154495088328,0.6262327725300283,0.5424320793493729,0
-0.4010467838153966,-0.4010283817107417,-0.1117567406868573,-0.3113279141867133,-0.1117567406868579,-0.1020302304381179,-0.131887201003918,-0.4276541702605414,-0.3877359719402139,-0.112508594200555,-0.3909624596376629,0.9153091868842441,-0.3700643688489067,0.3941360936971983,0.3941360936971983,-0.08157501712826289,-0.09068427782361312,-0.2291717038264231,-0.1131186003637543,-0.1000211147536247,-0.4856329774011086,-0.08488615051096023,-0.3843143972228367,-0.3811213007928405,0
-0.4933464347673359,-0.4933222850732121,-0.1140522113152481,0.3095244889928551,-0.114052211315248,-0.159352426789512,-0.1675607076040269,-0.7168724759291354,-0.7527722582208775,-0.1228689003397673,-0.7587520233972517,0.9153091868842441,-0.7274153478111043,-1.010150578710379,-1.010150578710379,-0.1559323069588997,-0.1519066888861795,-0.238381111701293,-0.1260773016572935,-0.149245122404804,1.0471624455214,-0.08524976963091914,-0.4850994056458343,-0.7433927694163236,0
0.3911114673041884,0.3910805409403675,-0.0325293231285507,-0.749173000140366,-0.03252932312855059,-0.04470803408672375,0.05418757107906148,1.446955174062965,1.457337368242745,-0.05407908449020513,1.480097954086085,-1.318652240441437,1.449887064991355,0.9693583710521634,0.9693583710521634,-0.03600289691356749,-0.02875397281770924,0.008586913493535037,-0.0510953031144939,-0.05233238259596303,-0.9638349695951856,-0.08406255185617742,0.4234422842096394,1.466352590861722,0
0.04901067781083356,0.04900105439751182,-0.0798255066284699,0.2654223883281124,-0.07982550662846984,-0.01604693591102668,0.004090517056727642,1.023396376459768,1.110085238818054,-0.03525006238530961,1.126357650606534,0.9153091868842441,1.100347036388986,1.137625902412511,1.137625902412511,0.005340100284491472,-0.00607606388218909,-0.1209580357286901,-0.02555322569304482,-0.02356464374510594,-1.10091297883318,-0.08151763877203945,0.09241649854750557,1.113356925761803,0
0.04901067781083356,0.04900105439751182,-0.0798255066284699,0.2654223883281136,-0.07982550662846984,-0.01604693591102668,0.004090517056727642,1.023396376459768,1.110085238818054,-0.03525006238530961,1.126357650606534,0.9153091868842441,1.100347036388986,1.137625902412568,1.137625902412568,0.005340100284491386,-0.006076063882174703,-0.1209580357286905,-0.02555322569304482,-0.02356464374510594,-1.100912978833178,-0.08151763877203945,0.09118856208006129,1.113356925761803,0
-0.4944994964977696,-0.4944752750013646,-0.1140717325144264,1.05679838520317,-0.1140717325144263,-0.159352426789512,-0.1731759817914789,-0.7938851786383551,-0.8535491470713673,-0.1228689003397673,-0.8611109197232492,0.9153091868842441,-0.8270049648989273,-1.010560673699686,-1.010560673699686,-0.1559323069588997,-0.1519066888861795,-0.238632620194965,-0.1260773016572935,-0.1516862342980595,1.047771860757213,-0.08524976963091914,-0.4874616779968844,-0.8445053378938181,0
0.7376713366268447,0.737618829641268,0.03566043176794279,-0.7702761782345977,0.03566043176794261,0.06993635861606454,0.1228921023098957,1.551764800371656,1.553503549760201,0.03796426935465577,1.572421664497768,-1.318652240441437,1.531902043769565,1.46857953174853,1.46857953174853,0.06907824991774933,0.03148574083931346,0.2140585939785394,0.05164945947908561,0.04040970321499248,-1.376674934350475,-0.08064447470335409,0.7601380614329142,1.551521332305535,0
-0.5387699419937798,-0.5387429637334687,-0.1146503752693315,-0.4766345098339326,-0.1146503752693314,-0.159352426789512,-0.1881500462905646,-0.9921287227668568,-1.12228751733934,-0.1228689003397673,-1.134067976592576,0.9153091868842441,-1.09257727713313,-1.015399766278983,-1.015399766278983,-0.1559323069588997,-0.1519066888861795,-0.2405950656695846,-0.1260773016572935,-0.1495628360460416,1.054974721195166,-0.08524976963091914,-0.5376165923375975,-1.114146119975483,0
0.0822649183731883,0.08225322418580691,-0.07610062851681243,0.5046480025132113,-0.07610062851681251,-0.04470803408672375,-0.02431616412501319,0.6068684193328594,0.727396530176648,-0.07666586829559413,0.7389994743140345,0.9153091868842441,0.7254214191171737,0.967158735775164,0.967158735775164,-0.02731832586470522,-0.0342428535690031,-0.1193445727188698,-0.0705744382597861,-0.05441911907957903,-0.9620449968001558,-0.0839747883808763,0.1045062194646431,0.7321368892971999,0
